전체 카테고리 성장률 순위:
====================================
Rank 1: {'대카테고리': '스포츠/레저', '중카테고리': '수영/수상스포츠', '소카테고리': '스노클링/다이빙', '세부카테고리': '다이빙 소품', 'total': 65, 'recent_sum': 51, 'older_sum': 14, 'growth_rate': 3.642857142857143, 'final_score': 301.7857142857143, 'rank': 1}
Rank 744: {'대카테고리': '식품', '중카테고리': '축산/계란', '소카테고리': '소고기', '세부카테고리': '갈비/찜', 'total': 141, 'recent_sum': 27, 'older_sum': 114, 'growth_rate': 0.23684210526315788, 'final_score': 174.39473684210526, 'rank': 744}
Rank 745: {'대카테고리': '헬스/건강식품', '중카테고리': '홍삼/인삼', '소카테고리': '', '세부카테고리': None, 'total': 94, 'recent_sum': 18, 'older_sum': 76, 'growth_rate': 0.23684210526315788, 'final_score': 116.26315789473685, 'rank': 745}
Rank 746: {'대카테고리': '헬스/건강식품', '중카테고리': '다이어트/이너뷰티', '소카테고리': '탄수화물차단제', '세부카테고리': '가르시니아', 'total': 68, 'recent_sum': 13, 'older_sum': 55, 'growth_rate': 0.23636363636363636, 'final_score': 84.07272727272726, 'rank': 746}
Rank 747: {'대카테고리': '주방용품', '중카테고리': '1인가구 주방용품', '소카테고리': '샐러드볼/시리얼볼', '세부카테고리': '시리얼볼', 'total': 110, 'recent_sum': 21, 'older_sum': 89, 'growth_rate': 0.23595505617977527, 'final_score': 135.95505617977528, 'rank': 747}
Rank 748: {'대카테고리': '주방용품', '중카테고리': '주방조리도구', '소카테고리': '가위/슬라이서/스퀴져', '세부카테고리': '주방가위', 'total': 173, 'recent_sum': 33, 'older_sum': 140, 'growth_rate': 0.2357142857142857, 'final_score': 213.77857142857144, 'rank': 748}
Rank 749: {'대카테고리': '주방용품', '중카테고리': '1인가구 주방용품', '소카테고리': '칼/가위/도마', '세부카테고리': '가위', 'total': 173, 'recent_sum': 33, 'older_sum': 140, 'growth_rate': 0.2357142857142857, 'final_score': 213.77857142857144, 'rank': 749}
Rank 750: {'대카테고리': '뷰티', '중카테고리': '스킨케어', '소카테고리': '선케어/태닝', '세부카테고리': '선케어', 'total': 215, 'recent_sum': 41, 'older_sum': 174, 'growth_rate': 0.23563218390804597, 'final_score': 265.6609195402299, 'rank': 750}
Rank 751: {'대카테고리': '뷰티', '중카테고리': '스킨케어', '소카테고리': '', '세부카테고리': None, 'total': 126, 'recent_sum': 24, 'older_sum': 102, 'growth_rate': 0.23529411764705882, 'final_score': 155.64705882352942, 'rank': 751}
Rank 752: {'대카테고리': '출산/유아동', '중카테고리': '유아동도서', '소카테고리': '놀이책/토이북', '세부카테고리': '스티커북', 'total': 505, 'recent_sum': 96, 'older_sum': 409, 'growth_rate': 0.23471882640586797, 'final_score': 623.5330073349633, 'rank': 752}
Rank 753: {'대카테고리': '생활용품', '중카테고리': '공구/철물/DIY', '소카테고리': '전동/정밀공구', '세부카테고리': '드릴날/비트', 'total': 758, 'recent_sum': 144, 'older_sum': 614, 'growth_rate': 0.23452768729641693, 'final_score': 935.7719869706841, 'rank': 753}
Rank 754: {'대카테고리': '주방용품', '중카테고리': '냄비/프라이팬', '소카테고리': '냄비/프라이팬세트', '세부카테고리': '프라이팬세트', 'total': 595, 'recent_sum': 113, 'older_sum': 482, 'growth_rate': 0.23443983402489627, 'final_score': 734.4917012448133, 'rank': 754}
Rank 755: {'대카테고리': '홈인테리어', '중카테고리': '침구', '소카테고리': '침구세트', '세부카테고리': '이불세트', 'total': 511, 'recent_sum': 97, 'older_sum': 414, 'growth_rate': 0.23429951690821257, 'final_score': 630.7270531400966, 'rank': 755}
Rank 756: {'대카테고리': '출산/유아동', '중카테고리': '유아동도서', '소카테고리': '학습/교양', '세부카테고리': '작문/독서/논술', 'total': 195, 'recent_sum': 37, 'older_sum': 158, 'growth_rate': 0.23417721518987342, 'final_score': 240.6645569620253, 'rank': 756}
Rank 757: {'대카테고리': '생활용품', '중카테고리': '바디/세안', '소카테고리': '클렌징/필링', '세부카테고리': '클렌징', 'total': 538, 'recent_sum': 102, 'older_sum': 436, 'growth_rate': 0.23394495412844038, 'final_score': 663.862385321101, 'rank': 757}
Rank 758: {'대카테고리': '홈인테리어', '중카테고리': 'F/W 침구샵', '소카테고리': '이불/침구세트', '세부카테고리': '이불세트', 'total': 512, 'recent_sum': 97, 'older_sum': 415, 'growth_rate': 0.23373493975903614, 'final_score': 631.6722891566264, 'rank': 758}
Rank 759: {'대카테고리': '홈인테리어', '중카테고리': '공구/철물/DIY', '소카테고리': '전동/정밀공구', '세부카테고리': '드릴날/비트', 'total': 761, 'recent_sum': 144, 'older_sum': 617, 'growth_rate': 0.233387358184765, 'final_score': 938.6077795786061, 'rank': 759}
Rank 760: {'대카테고리': '출산/유아동', '중카테고리': '유아동패션', '소카테고리': '남아', '세부카테고리': '신발', 'total': 1413, 'recent_sum': 267, 'older_sum': 1146, 'growth_rate': 0.23298429319371727, 'final_score': 1742.2068062827227, 'rank': 760}
Rank 761: {'대카테고리': '가전디지털', '중카테고리': '카메라', '소카테고리': '카메라 액세서리', '세부카테고리': '카메라 관련용품', 'total': 818, 'recent_sum': 154, 'older_sum': 664, 'growth_rate': 0.2319277108433735, 'final_score': 1007.7168674698795, 'rank': 761}
Rank 762: {'대카테고리': '홈인테리어', '중카테고리': '조명/스탠드', '소카테고리': '천장등/벽등', '세부카테고리': '부엌등/팬턴트조명', 'total': 101, 'recent_sum': 19, 'older_sum': 82, 'growth_rate': 0.23170731707317074, 'final_score': 124.40243902439025, 'rank': 762}
Rank 763: {'대카테고리': '헬스/건강식품', '중카테고리': '영양제', '소카테고리': '', '세부카테고리': None, 'total': 101, 'recent_sum': 19, 'older_sum': 82, 'growth_rate': 0.23170731707317074, 'final_score': 124.40243902439025, 'rank': 763}
Rank 764: {'대카테고리': '식품', '중카테고리': '과일', '소카테고리': '냉동과일/간편과일', '세부카테고리': '냉동딸기', 'total': 48, 'recent_sum': 9, 'older_sum': 39, 'growth_rate': 0.23076923076923078, 'final_score': 59.07692307692308, 'rank': 764}
Rank 765: {'대카테고리': '식품', '중카테고리': '생수/음료', '소카테고리': '과일/야채음료', '세부카테고리': '기타 과일/야채음료', 'total': 64, 'recent_sum': 12, 'older_sum': 52, 'growth_rate': 0.23076923076923078, 'final_score': 78.76923076923077, 'rank': 765}
Rank 766: {'대카테고리': '주방용품', '중카테고리': '주방수납/정리', '소카테고리': '주방정리소품', '세부카테고리': '접시정리대', 'total': 16, 'recent_sum': 3, 'older_sum': 13, 'growth_rate': 0.23076923076923078, 'final_score': 19.692307692307693, 'rank': 766}
Rank 767: {'대카테고리': '생활용품', '중카테고리': '청소/주방세제', '소카테고리': '주방세제', '세부카테고리': '유아 주방세제', 'total': 48, 'recent_sum': 9, 'older_sum': 39, 'growth_rate': 0.23076923076923078, 'final_score': 59.07692307692308, 'rank': 767}
Rank 768: {'대카테고리': '생활용품', '중카테고리': '공구/철물/DIY', '소카테고리': '', '세부카테고리': None, 'total': 240, 'recent_sum': 45, 'older_sum': 195, 'growth_rate': 0.23076923076923078, 'final_score': 295.3846153846154, 'rank': 768}
Rank 769: {'대카테고리': '완구/취미', '중카테고리': '학습완구/교구', '소카테고리': '언어학습완구', '세부카테고리': '스티커북', 'total': 459, 'recent_sum': 86, 'older_sum': 373, 'growth_rate': 0.23056300268096513, 'final_score': 564.828418230563, 'rank': 769}
Rank 770: {'대카테고리': '주방용품', '중카테고리': '1인가구 주방용품', '소카테고리': '냄비/프라이팬', '세부카테고리': '편수냄비', 'total': 283, 'recent_sum': 53, 'older_sum': 230, 'growth_rate': 0.23043478260869565, 'final_score': 348.2130434782609, 'rank': 770}
Rank 771: {'대카테고리': '주방용품', '중카테고리': '밀폐저장/도시락', '소카테고리': '도시락통/가방/찬합', '세부카테고리': '일회용도시락', 'total': 91, 'recent_sum': 17, 'older_sum': 74, 'growth_rate': 0.22972972972972974, 'final_score': 111.90540540540542, 'rank': 771}
Rank 772: {'대카테고리': '식품', '중카테고리': '과자/초콜릿/시리얼', '소카테고리': '과자', '세부카테고리': '기타과자', 'total': 209, 'recent_sum': 39, 'older_sum': 170, 'growth_rate': 0.22941176470588234, 'final_score': 256.9470588235294, 'rank': 772}
Rank 773: {'대카테고리': '남성패션', '중카테고리': '가방/잡화', '소카테고리': '시계', '세부카테고리': '시계', 'total': 488, 'recent_sum': 91, 'older_sum': 397, 'growth_rate': 0.22921914357682618, 'final_score': 599.8589420654912, 'rank': 773}
Rank 774: {'대카테고리': '식품', '중카테고리': '면/통조림/가공식품', '소카테고리': '즉석국/간편조리', '세부카테고리': '기타즉석식품', 'total': 59, 'recent_sum': 11, 'older_sum': 48, 'growth_rate': 0.22916666666666666, 'final_score': 72.52083333333334, 'rank': 774}
Rank 775: {'대카테고리': '스포츠/레저', '중카테고리': '낚시', '소카테고리': '민물낚시', '세부카테고리': '좌대/야외용품', 'total': 366, 'recent_sum': 68, 'older_sum': 298, 'growth_rate': 0.22818791946308725, 'final_score': 449.5167785234899, 'rank': 775}
Rank 776: {'대카테고리': '뷰티', '중카테고리': '메이크업', '소카테고리': '치크메이크업', '세부카테고리': '블러셔', 'total': 292, 'recent_sum': 54, 'older_sum': 238, 'growth_rate': 0.226890756302521, 'final_score': 358.25210084033614, 'rank': 776}
Rank 777: {'대카테고리': '주방용품', '중카테고리': '1인가구 주방용품', '소카테고리': '조리도구', '세부카테고리': '뒤집개', 'total': 92, 'recent_sum': 17, 'older_sum': 75, 'growth_rate': 0.22666666666666666, 'final_score': 112.85333333333332, 'rank': 777}
Rank 778: {'대카테고리': '스포츠/레저', '중카테고리': '스포츠신발', '소카테고리': '', '세부카테고리': None, 'total': 76, 'recent_sum': 14, 'older_sum': 62, 'growth_rate': 0.22580645161290322, 'final_score': 93.16129032258064, 'rank': 778}
Rank 779: {'대카테고리': '유아동패션', '중카테고리': '여아', '소카테고리': '의류', '세부카테고리': '바지', 'total': 1994, 'recent_sum': 367, 'older_sum': 1627, 'growth_rate': 0.22556853103872157, 'final_score': 2443.783650891211, 'rank': 779}
Rank 780: {'대카테고리': '뷰티', '중카테고리': '메이크업', '소카테고리': '아이 메이크업', '세부카테고리': '아이섀도', 'total': 250, 'recent_sum': 46, 'older_sum': 204, 'growth_rate': 0.22549019607843138, 'final_score': 306.37254901960785, 'rank': 780}
Rank 781: {'대카테고리': '식품', '중카테고리': '냉장/냉동/간편요리', '소카테고리': '햄/어묵/맛살', '세부카테고리': '어묵', 'total': 87, 'recent_sum': 16, 'older_sum': 71, 'growth_rate': 0.22535211267605634, 'final_score': 106.6056338028169, 'rank': 781}
Rank 782: {'대카테고리': '자동차용품', '중카테고리': '인테리어', '소카테고리': '수납/정리용품', '세부카테고리': '휴지통/재떨이', 'total': 49, 'recent_sum': 9, 'older_sum': 40, 'growth_rate': 0.225, 'final_score': 60.025000000000006, 'rank': 782}
Rank 783: {'대카테고리': '홈인테리어', '중카테고리': '욕실용품', '소카테고리': '욕실매트/발판', '세부카테고리': '발수건/발매트', 'total': 895, 'recent_sum': 164, 'older_sum': 731, 'growth_rate': 0.2243502051983584, 'final_score': 1095.7934336525307, 'rank': 783}
Rank 784: {'대카테고리': '스포츠/레저', '중카테고리': '헬스/요가/댄스', '소카테고리': '헬스보충식품', '세부카테고리': '프로틴', 'total': 142, 'recent_sum': 26, 'older_sum': 116, 'growth_rate': 0.22413793103448276, 'final_score': 173.82758620689654, 'rank': 784}
Rank 785: {'대카테고리': '뷰티', '중카테고리': '바디', '소카테고리': '샤워/입욕용품', '세부카테고리': '바디워시', 'total': 530, 'recent_sum': 97, 'older_sum': 433, 'growth_rate': 0.22401847575057737, 'final_score': 648.729792147806, 'rank': 785}
Rank 786: {'대카테고리': '홈인테리어', '중카테고리': 'F/W 침구샵', '소카테고리': '카페트/쿠션', '세부카테고리': '패브릭발매트', 'total': 897, 'recent_sum': 164, 'older_sum': 733, 'growth_rate': 0.22373806275579808, 'final_score': 1097.6930422919509, 'rank': 786}
Rank 787: {'대카테고리': '문구/오피스', '중카테고리': '파티/이벤트', '소카테고리': '가발/가면/안경', '세부카테고리': '가발', 'total': 186, 'recent_sum': 34, 'older_sum': 152, 'growth_rate': 0.2236842105263158, 'final_score': 227.6052631578947, 'rank': 787}
Rank 788: {'대카테고리': '홈인테리어', '중카테고리': 'F/W 침구샵', '소카테고리': '카페트/쿠션', '세부카테고리': '쿠션커버', 'total': 197, 'recent_sum': 36, 'older_sum': 161, 'growth_rate': 0.2236024844720497, 'final_score': 241.04968944099377, 'rank': 788}
Rank 789: {'대카테고리': '뷰티', '중카테고리': '바디', '소카테고리': '바디로션/크림', '세부카테고리': '바디로션', 'total': 460, 'recent_sum': 84, 'older_sum': 376, 'growth_rate': 0.22340425531914893, 'final_score': 562.7659574468084, 'rank': 789}
Rank 790: {'대카테고리': '스포츠/레저', '중카테고리': '수영/수상스포츠', '소카테고리': '수영용품', '세부카테고리': '수영모', 'total': 296, 'recent_sum': 54, 'older_sum': 242, 'growth_rate': 0.2231404958677686, 'final_score': 362.0495867768595, 'rank': 790}
Rank 791: {'대카테고리': '생활용품', '중카테고리': '바디/세안', '소카테고리': '샤워/입욕용품', '세부카테고리': '바디워시', 'total': 532, 'recent_sum': 97, 'older_sum': 435, 'growth_rate': 0.22298850574712645, 'final_score': 650.6298850574713, 'rank': 791}
Rank 792: {'대카테고리': '생활용품', '중카테고리': '욕실용품', '소카테고리': '욕실매트/발판', '세부카테고리': '발수건/발매트', 'total': 889, 'recent_sum': 162, 'older_sum': 727, 'growth_rate': 0.22283356258596973, 'final_score': 1087.099037138927, 'rank': 792}
Rank 793: {'대카테고리': '뷰티', '중카테고리': '뷰티소품', '소카테고리': '아이소품', '세부카테고리': '속눈썹관리 소품', 'total': 796, 'recent_sum': 145, 'older_sum': 651, 'growth_rate': 0.2227342549923195, 'final_score': 973.2964669738863, 'rank': 793}
Rank 794: {'대카테고리': '출산/유아동', '중카테고리': '욕실용품/스킨케어', '소카테고리': '유아구강케어', '세부카테고리': '유아치약', 'total': 66, 'recent_sum': 12, 'older_sum': 54, 'growth_rate': 0.2222222222222222, 'final_score': 80.66666666666667, 'rank': 794}
Rank 795: {'대카테고리': '출산/유아동', '중카테고리': '위생/건강/세제', '소카테고리': '유아구강용품', '세부카테고리': '유아치약', 'total': 66, 'recent_sum': 12, 'older_sum': 54, 'growth_rate': 0.2222222222222222, 'final_score': 80.66666666666667, 'rank': 795}
Rank 796: {'대카테고리': '출산/유아동', '중카테고리': '유아동도서', '소카테고리': '전집/세트', '세부카테고리': '과학/자연관찰', 'total': 33, 'recent_sum': 6, 'older_sum': 27, 'growth_rate': 0.2222222222222222, 'final_score': 40.333333333333336, 'rank': 796}
